"Strategy","Subnetwork","Contacts","Total_PUTA","PUTA/contact","Median_PUTA","Low_PUTA","High_PUTA","Total_PIA","PIA/contact","Median_PIA","Low_PIA","High_PIA"
"Size=5,D=0.005","small",17848,739285.720678625,41.4212080165074,34.899135219779,0.68965905240743,117.54553087073,26,0.00145674585387719,0,0,0
"Size=5,D=0.005","large",21827,739285.720678625,33.8702396425814,27.6113104443065,0.577025087969854,86.817433298713,26,0.00119118522930316,0,0,0
"Size=2,D=0.005","small",51173,2931557.76622539,57.2871976672346,46.4617104758934,0,182.80637104885,177,0.00345885525570125,0,0,0
"Size=2,D=0.005","large",51198,2931557.76622539,57.2592243100393,46.4530833136224,0,184.455822700906,177,0.00345716629555842,0,0,0
"Growth,size=5,W=6mo,D=0.01","small",631,62553.0777833693,99.1332452985251,108.327262417769,26.9013797978587,285.110541889116,5,0.00792393026941363,0,0,0.0305614035087719
"Growth,size=5,W=6mo,D=0.01","large",816,62553.0777833693,76.6581835580506,85.9578860578066,22.5394107821253,179.282634759475,5,0.00612745098039216,0,0,0.0251285647498831
"Random,10%","-",40317,3309237.90471886,82.0804599726879,43.3192690879733,0,430.013584308821,159,0.00394374581442072,0,0,0
"RITA","-",31652,4070270.32350218,128.594411838184,113.849152378965,0,694.603406454175,359,0.0113420952862378,0,0,0
"Network,partners>4","-",379101,25520703.3752167,67.3190083255299,36.0230570750962,0,241.996669578813,1365,0.0036006235805234,0,0,0
